Loan_ID,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Gender_Male,Married_Yes,Graduate_Yes,Self_Employed_Yes,Loan_Status_Yes,z_score,CoapplicantIncome_ss,ApplicantIncome_ms,CoapplicantIncome_tf
LP001579,0,2237.0,0.0,63.0,480.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.2690349938871077,-0.8798716403966507,0.2089298228050856,0.774174103574293
LP001580,2,8000.0,0.0,200.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.208427642770627,-0.8798716403966507,0.7858644508959856,0.774174103574293
LP001581,0,1820.0,1769.0,95.0,360.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,-0.6903575897042791,0.21123830517298753,0.16718390229252178,0.04462162157235621
LP001586,3,3522.0,0.0,81.0,180.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,-0.9435289540342665,-0.8798716403966507,0.33757132846130744,0.774174103574293
LP001594,0,5708.0,5625.0,187.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9733399473213531,2.589598932712007,0.5564120532585844,6.706022632303164
LP001603,0,4344.0,736.0,87.0,360.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.8350269407499862,-0.42591069074190013,0.4198618480328361,0.1813999164882425
LP001606,0,3497.0,1964.0,116.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.3106005432092978,0.33151328504075434,0.33506857543297625,0.10990105815851244
LP001608,2,2045.0,1619.0,101.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.5818555764199987,0.11871908989008999,0.18970867954750226,0.014094222304331267
LP001616,1,3750.0,0.0,116.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.3106005432092978,-0.8798716403966507,0.36039643607968763,0.774174103574293
LP001630,0,2333.0,1451.0,102.0,480.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5637719075392853,0.015097568773244748,0.21854039443387727,0.00022793658286285494
LP001633,1,6400.0,7250.0,180.0,360.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8467542651563593,3.5918904316100635,0.6256882570827911,12.901676872691928
LP001634,0,1916.0,5063.0,67.0,360.0,0.8421985815602837,2.0,1.0,0.0,1.0,0.0,0.0,-1.196700318364254,2.2429602727854174,0.17679447392131345,5.030870785293634
LP001636,0,4600.0,0.0,73.0,180.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0881983050799737,-0.8798716403966507,0.4454900390429472,0.774174103574293
LP001639,0,3625.0,0.0,108.0,360.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.45526989425500497,-0.8798716403966507,0.3478826709380318,0.774174103574293
LP001641,1,2178.0,0.0,66.0,300.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.2147839872449675,-0.8798716403966507,0.20302332565822406,0.774174103574293
LP001643,0,2383.0,2138.0,58.0,360.0,0.8421985815602837,2.0,1.0,1.0,1.0,0.0,1.0,-1.3594533382906746,0.43883557476891544,0.2235459004905396,0.19257666168276438
LP001644,0,674.0,5296.0,168.0,360.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6297502385877985,2.386673453858185,0.0524577034738212,5.696210175351357
LP001647,0,9328.0,0.0,188.0,180.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.9914236162020664,-0.8798716403966507,0.9188106917609371,0.774174103574293
LP001653,0,4885.0,0.0,48.0,360.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.5402900270978086,-0.8798716403966507,0.4740214235659225,0.774174103574293
LP001657,0,6033.0,0.0,160.0,360.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.48508088754209144,-0.8798716403966507,0.5889478426268896,0.774174103574293
LP001658,0,3858.0,0.0,76.0,360.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0339472984378335,-0.8798716403966507,0.37120832916207824,0.774174103574293
LP001664,0,4191.0,0.0,120.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.23826586768644425,-0.8798716403966507,0.4045449994994494,0.774174103574293
LP001665,1,3125.0,2583.0,170.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6659175763492253,0.7133092467748448,0.29782761037140854,0.5088100815344964
LP001666,0,8333.0,3750.0,187.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.9733399473213531,1.4331087416757875,0.8192011212333568,2.053800665467559
LP001669,0,1907.0,2365.0,120.0,342.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23826586768644425,0.578847987230367,0.17589348283111422,0.3350649923206471
LP001671,0,3416.0,2816.0,113.0,360.0,0.8421985815602837,1.0,0.0,1.0,1.0,0.0,1.0,-0.364851549851438,0.8570224278476123,0.3269596556211833,0.7344874418338158
LP001674,1,2600.0,2500.0,90.0,360.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.7807759341078461,0.6621152809849749,0.24526979677645408,0.4383966453138122
LP001677,2,4923.0,0.0,166.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5935829008263718,-0.8798716403966507,0.47782560816898584,0.774174103574293
LP001682,3,3992.0,0.0,146.41216216216216,180.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23936292727780337,-0.8798716403966507,0.3846230853939333,0.774174103574293
LP001688,1,3500.0,1083.0,135.0,360.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.03298916552425664,-0.21188290605413054,0.335368905796376,0.04489436587794351
LP001691,2,3917.0,0.0,124.0,360.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.16593119216359067,-0.8798716403966507,0.37711482630893983,0.774174103574293
LP001692,0,4408.0,0.0,120.0,360.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.23826586768644425,-0.8798716403966507,0.42626889578536387,0.774174103574293
LP001693,0,3244.0,0.0,80.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.96161262291498,-0.8798716403966507,0.30974071478626486,0.774174103574293
LP001698,0,3975.0,2531.0,55.0,360.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-1.4137043449328148,0.681235918810107,0.3829212133346681,0.46408237707705075
LP001699,0,2479.0,0.0,59.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.3413696694099613,-0.8798716403966507,0.23315647211933127,0.774174103574293
LP001702,0,3418.0,0.0,127.0,360.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.1116801855214505,-0.8798716403966507,0.32715987586344975,0.774174103574293
LP001708,0,10000.0,0.0,214.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4615990071006146,-0.8798716403966507,0.9860846931624788,0.774174103574293
LP001711,3,3430.0,1250.0,128.0,360.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0935965166407371,-0.10887817970583795,0.3283611973170487,0.011854458016056743
LP001713,1,7787.0,0.0,240.0,360.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9317743979991628,-0.8798716403966507,0.764540995094604,0.774174103574293
LP001715,3,5703.0,0.0,130.0,360.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,-0.05742917887931032,-0.8798716403966507,0.5559115026529182,0.774174103574293
LP001716,0,3173.0,3021.0,137.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06915650328568343,0.9834653554009056,0.30263289618580436,0.9672041052738296
LP001720,3,3850.0,983.0,100.0,360.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5999392453007121,-0.27356238290939555,0.3704074481930123,0.07483637734306675
LP001722,0,150.0,1800.0,135.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.03298916552425664,0.23035894299811968,0.0,0.05306524261921095
LP001726,0,3727.0,1775.0,131.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.039345509998596935,0.2149390737843034,0.35809390329362295,0.046198805439254226
LP001732,2,5000.0,0.0,72.0,360.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.106281973960687,-0.8798716403966507,0.4855340874962459,0.774174103574293
LP001734,2,4283.0,2383.0,127.0,360.0,0.8421985815602837,1.0,0.0,1.0,1.0,0.0,1.0,-0.1116801855214505,0.5899502930643148,0.41375513064370806,0.3480413482866709
LP001736,0,2221.0,0.0,60.0,360.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.3232860005292477,-0.8798716403966507,0.20732806086695366,0.774174103574293
LP001743,2,4009.0,1717.0,116.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.3106005432092978,0.1791649772082497,0.3863249574531985,0.03210008905803263
LP001744,0,2971.0,2791.0,144.0,360.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.19574218545067718,0.8416025586337961,0.28241065171688856,0.7082948666989521
LP001749,0,7578.0,1010.0,175.0,342.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7563359207527923,-0.256908924158474,0.7436179797777556,0.06600219531226455
LP001750,0,6250.0,0.0,128.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0935965166407371,-0.8798716403966507,0.6106717389128041,0.774174103574293
LP001751,0,3250.0,0.0,170.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.6659175763492253,-0.8798716403966507,0.31034137551306434,0.774174103574293
LP001754,0,4735.0,0.0,138.0,360.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.08724017216639682,-0.8798716403966507,0.4590049053959355,0.774174103574293
LP001758,2,6250.0,1695.0,210.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.389264331577761,0.1655954923000914,0.6106717389128041,0.027421867070109632
LP001760,0,4758.0,0.0,158.0,480.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.44891354978066467,-0.8798716403966507,0.46130743818200015,0.774174103574293
LP001761,0,6400.0,0.0,200.0,360.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.208427642770627,-0.8798716403966507,0.6256882570827911,0.774174103574293
LP001765,1,2491.0,2054.0,104.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5276045697778585,0.38702481421049284,0.23435779357293024,0.1497882068146665
LP001768,0,3716.0,0.0,42.0,180.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-1.6487920403820888,-0.8798716403966507,0.35699269196115724,0.774174103574293
LP001770,0,3189.0,2598.0,120.0,342.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-0.23826586768644425,0.7225611683031345,0.3042346581239363,0.5220946419395908
LP001776,0,8333.0,0.0,280.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.6551211532276984,-0.8798716403966507,0.8192011212333568,0.774174103574293
LP001778,1,3155.0,1779.0,140.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1234075099278236,0.21740625285851403,0.3008309140054059,0.04726547878198014
LP001784,1,5500.0,1260.0,170.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.6659175763492253,-0.10271023202031145,0.5355891480628692,0.010549391761666211
LP001786,0,5746.0,0.0,255.0,360.0,0.8421985815602837,0.0,1.0,1.0,1.0,0.0,0.0,2.2030294312098637,-0.8798716403966507,0.5602162378616479,0.774174103574293
LP001788,0,3463.0,0.0,122.0,360.0,0.8421985815602837,0.0,0.0,0.0,1.0,1.0,1.0,-0.20209852992501745,-0.8798716403966507,0.33166483131444585,0.774174103574293
LP001790,1,3812.0,0.0,112.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.38293521873215136,-0.8798716403966507,0.36660326358994894,0.774174103574293
LP001792,1,3315.0,0.0,96.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.6722739208235656,-0.8798716403966507,0.31684853338672536,0.774174103574293
LP001798,2,5819.0,5000.0,120.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.23826586768644425,2.2041022023666,0.5675242767043749,4.8580665184772975
LP001800,1,2510.0,1983.0,140.0,180.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1234075099278236,0.34323238564325464,0.23625988587446192,0.11780847055435988
LP001806,0,2965.0,5701.0,155.0,60.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3946625431385245,2.6364753351220083,0.2818099909900891,6.951002192706706
LP001807,2,6250.0,1300.0,108.0,360.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.45526989425500497,-0.07803844127820543,0.6106717389128041,0.006089998317131917
LP001811,0,3406.0,4417.0,123.0,360.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.18401486104430406,1.8445108523004052,0.32595855440985083,3.4022202842539673
LP001813,0,6050.0,4333.0,120.0,180.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.23826586768644425,1.7927000917419826,0.5906497146861548,3.2137736189317128
LP001814,2,9703.0,0.0,112.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.38293521873215136,-0.8798716403966507,0.9563519871859045,0.774174103574293
LP001819,1,6608.0,0.0,137.0,180.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.06915650328568343,-0.8798716403966507,0.6465111622785064,0.774174103574293
LP001824,1,2882.0,1843.0,123.0,480.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.18401486104430406,0.25688111804588365,0.2735008509360296,0.0659879088085032
LP001825,0,1809.0,1868.0,90.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.7807759341078461,0.27230098725969987,0.16608269096005607,0.07414782766260723
LP001835,0,1668.0,3890.0,201.0,360.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2265113116513406,1.5194600092731587,0.1519671638802683,2.3087587197803874
LP001836,2,3427.0,0.0,138.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08724017216639682,-0.8798716403966507,0.328060866953649,0.774174103574293
LP001841,0,2583.0,2167.0,104.0,360.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-0.5276045697778585,0.4567226230569423,0.24356792471718894,0.20859555441201377
LP001843,1,2661.0,7101.0,279.0,180.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.637037484346985,3.4999880110957187,0.2513765141655821,12.249916077813765
LP001846,3,3083.0,0.0,255.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.2030294312098637,-0.8798716403966507,0.29362298528381214,0.774174103574293
LP001849,0,6045.0,0.0,115.0,360.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.3286842120900112,-0.8798716403966507,0.5901491640804886,0.774174103574293
LP001854,3,5250.0,0.0,94.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.7084412585849924,-0.8798716403966507,0.5105616177795576,0.774174103574293
LP001864,3,4931.0,0.0,128.0,360.0,0.8421985815602837,1.0,1.0,1.0,0.0,0.0,0.0,-0.0935965166407371,-0.8798716403966507,0.47862648913805184,0.774174103574293
LP001868,0,2060.0,2209.0,134.0,360.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.014905496643543245,0.48262800333615363,0.19121033136450097,0.23292978960424232
LP001870,1,3481.0,0.0,155.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3946625431385245,-0.8798716403966507,0.3334668134948443,0.774174103574293
LP001871,0,7200.0,0.0,120.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.23826586768644425,-0.8798716403966507,0.7057763539893883,0.774174103574293
LP001872,0,5166.0,0.0,128.0,360.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0935965166407371,-0.8798716403966507,0.5021523676043649,0.774174103574293
LP001875,0,4095.0,3447.0,151.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.3223278676156709,1.2462199268043346,0.3949344278706577,1.553064105964201
LP001877,2,4708.0,1387.0,150.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3042441987349575,-0.024377296414124866,0.4563019321253379,0.000594252580462105
LP001882,3,4333.0,1811.0,160.0,360.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.48508088754209144,0.23714368545219883,0.4187606367003704,0.05623712754985142
LP001883,0,3418.0,0.0,135.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.03298916552425664,-0.8798716403966507,0.32715987586344975,0.774174103574293
LP001884,1,2876.0,1560.0,90.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.7807759341078461,0.08232819854548362,0.2729001902092301,0.006777932275744572
LP001888,0,3237.0,0.0,30.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8657960669506495,-0.8798716403966507,0.3090399439383321,0.774174103574293
LP001892,0,2833.0,1857.0,126.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.1297638544021639,0.26551624480562075,0.2685954550005005,0.07049887625567833
LP001894,0,2620.0,2223.0,150.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3042441987349575,0.49126313009589073,0.24727199919911905,0.24133946299161207
LP001896,2,3900.0,0.0,90.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7807759341078461,-0.8798716403966507,0.37541295424967464,0.774174103574293
LP001900,1,2750.0,1842.0,115.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.3286842120900112,0.256264323277331,0.26028631494644106,0.06567140338478841
LP001903,0,3993.0,3274.0,207.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3350133249356209,1.1395144318447261,0.38472319551506656,1.298493140382409
LP001904,0,3103.0,1300.0,80.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.96161262291498,-0.07803844127820543,0.2956251877064771,0.006089998317131917
LP001908,0,4100.0,0.0,124.0,360.0,0.8421985815602837,2.0,0.0,1.0,0.0,0.0,1.0,-0.16593119216359067,-0.8798716403966507,0.3954349784763239,0.774174103574293
LP001910,1,4053.0,2426.0,158.0,360.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.44891354978066467,0.6164724681120787,0.39072980278306135,0.3800383039401979
LP001914,0,3927.0,800.0,112.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.38293521873215136,-0.38643582555453054,0.3781159275202723,0.14933264727201156
LP001915,2,2301.0,985.7999878,78.0,180.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.9977799606764067,-0.2718353650823443,0.21533687055761339,0.0738944657094514
LP001917,0,1811.0,1666.0,54.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.4317880138135282,0.14770844401206454,0.16628291120232255,0.021817784432465206
LP001924,0,3158.0,3053.0,89.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.7988596029885594,1.0032027879945904,0.3011312443688057,1.006415833840119
LP001925,0,2600.0,1717.0,99.0,300.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.6180229141814255,0.1791649772082497,0.24526979677645408,0.03210008905803263
LP001926,0,3704.0,2000.0,120.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.23826586768644425,0.3537178967086497,0.35579137050755827,0.125116350451991
LP001931,0,4124.0,0.0,115.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.3286842120900112,-0.8798716403966507,0.39783762138352186,0.774174103574293
LP001935,0,9508.0,0.0,187.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.9733399473213531,-0.8798716403966507,0.9368305135649214,0.774174103574293
LP001936,0,3075.0,2416.0,139.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.1053238410471102,0.6103045204265523,0.2928221043147462,0.37247160765308396
LP001938,2,4400.0,0.0,127.0,360.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1116801855214505,-0.8798716403966507,0.4254680148162979,0.774174103574293
LP001940,2,3153.0,1560.0,134.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.014905496643543245,0.08232819854548362,0.30063069376313944,0.006777932275744572
LP001945,0,5417.0,0.0,143.0,480.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1776585165699638,-0.8798716403966507,0.5272800080088097,0.774174103574293
LP001947,0,2383.0,3334.0,172.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7020849141106522,1.176522117957885,0.2235459004905396,1.3842042940441077
LP001949,3,4416.0,1250.0,110.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.4191025564935782,-0.10887817970583795,0.42706977675442986,0.011854458016056743
LP001953,1,6875.0,0.0,200.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.208427642770627,-0.8798716403966507,0.6732405646210832,0.774174103574293
LP001954,1,4666.0,0.0,135.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03298916552425664,-0.8798716403966507,0.4520973070377415,0.774174103574293
LP001955,0,5000.0,2541.0,151.0,480.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3223278676156709,0.6874038664956335,0.4855340874962459,0.47252407567314664
LP001963,1,2014.0,2925.0,113.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.364851549851438,0.9242530576198512,0.1866052657923716,0.854243714519644
LP001964,0,1800.0,2934.0,93.0,360.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7265249274657058,0.929804210536825,0.16518169986985684,0.8645358699320085
LP001972,0,2875.0,1750.0,105.0,360.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.5095209008971452,0.19951920457048716,0.27280008008809686,0.03980791299243991
LP001974,0,5000.0,0.0,132.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.02126184111788354,-0.8798716403966507,0.4855340874962459,0.774174103574293
LP001977,1,1625.0,1803.0,96.0,360.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.6722739208235656,0.23220932730377764,0.1476624286715387,0.05392117168687293
LP001978,0,4000.0,2500.0,140.0,360.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.1234075099278236,0.6621152809849749,0.38542396636299925,0.4383966453138122
LP001990,0,2000.0,0.0,146.41216216216216,360.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23936292727780337,-0.8798716403966507,0.18520372409650615,0.774174103574293
LP001993,0,3762.0,1666.0,135.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.03298916552425664,0.14770844401206454,0.3615977575332866,0.021817784432465206
LP001994,0,2400.0,1863.0,104.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5276045697778585,0.26921701341693666,0.2252477725498048,0.07247780031313505
LP001998,2,7667.0,0.0,185.0,360.0,0.8421985815602837,2.0,1.0,1.0,0.0,0.0,1.0,0.9371726095599262,-0.8798716403966507,0.7525277805586145,0.774174103574293
LP002002,0,2917.0,0.0,84.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8892779473921264,-0.8798716403966507,0.27700470517569326,0.774174103574293
LP002004,0,2927.0,2405.0,111.0,360.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.4010188876128648,0.603519777972473,0.2780058063870257,0.36423612240394315
LP002006,0,2507.0,0.0,56.0,360.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,-1.3956206760521013,-0.8798716403966507,0.23595955551106215,0.774174103574293
LP002008,2,5746.0,0.0,144.0,84.0,0.8421985815602837,2.0,1.0,1.0,1.0,1.0,1.0,0.19574218545067718,-0.8798716403966507,0.5602162378616479,0.774174103574293
LP002024,0,2473.0,1843.0,159.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.46699721866137806,0.25688111804588365,0.23255581139253179,0.0659879088085032
LP002031,1,3399.0,1640.0,111.0,180.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.4010188876128648,0.13167178002969565,0.3252577835619181,0.01733745765618856
LP002035,2,3717.0,0.0,120.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.23826586768644425,-0.8798716403966507,0.3570928020822905,0.774174103574293
LP002036,0,2058.0,2134.0,88.0,360.0,0.8421985815602837,0.0,1.0,1.0,1.0,0.0,1.0,-0.8169432718692728,0.43636839569470487,0.19101011112223445,0.19041737676117051
LP002043,1,3541.0,0.0,112.0,360.0,0.8421985815602837,1.0,0.0,0.0,1.0,0.0,1.0,-0.38293521873215136,-0.8798716403966507,0.3394734207628391,0.774174103574293
LP002050,1,10000.0,0.0,155.0,360.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.3946625431385245,-0.8798716403966507,0.9860846931624788,0.774174103574293
LP002051,0,2400.0,2167.0,115.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.3286842120900112,0.4567226230569423,0.2252477725498048,0.20859555441201377
LP002053,3,4342.0,189.0,124.0,360.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.16593119216359067,-0.7632974291401998,0.4196616277905696,0.5826229653320384
LP002054,2,3601.0,1590.0,146.41216216216216,360.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.23936292727780337,0.10083204160206313,0.3454800280308339,0.01016710061364019
LP002055,0,3166.0,2985.0,132.0,360.0,0.8421985815602837,2.0,0.0,0.0,1.0,0.0,1.0,-0.02126184111788354,0.9612607437330102,0.3019321253378716,0.9240222174421399
LP002068,0,4917.0,0.0,130.0,360.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.05742917887931032,-0.8798716403966507,0.47722494744218635,0.774174103574293
LP002082,0,5818.0,2160.0,184.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9190889406792129,0.45240505967707373,0.5674241665832416,0.20467033802141665
LP002086,0,4333.0,2451.0,110.0,360.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4191025564935782,0.631892337325895,0.4187606367003704,0.3992879259711827
LP002087,0,2500.0,0.0,67.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.196700318364254,-0.8798716403966507,0.23525878466312947,0.774174103574293
LP002097,1,4384.0,1793.0,117.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.2925168743285844,0.22604137961825113,0.423866252878166,0.05109470529972232
LP002098,0,2935.0,0.0,98.0,360.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.6361065830621389,-0.8798716403966507,0.27880668735609165,0.774174103574293
LP002100,0,2833.0,0.0,71.0,360.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.1243656428414004,-0.8798716403966507,0.2685954550005005,0.774174103574293
LP002103,1,9833.0,1833.0,182.0,180.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8829216029177861,0.2507131703603571,0.9693663029332266,0.06285709379214145
LP002106,0,5503.0,4490.0,70.0,342.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.142449311722114,1.8895368704047488,0.5358894784262689,3.5703495846189726
LP002110,1,5250.0,688.0,160.0,360.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.48508088754209144,-0.4555168396324274,0.5105616177795576,0.20749559118871458
LP002112,2,2500.0,4600.0,176.0,360.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7744195896335058,1.9573842949455402,0.23525878466312947,3.8313532780994497
